1726,1,64.76
1727,1,83.55
1731,1,83.1
1739,1,73.8
1741,1,92.31
1742,1,90.3
1743,1,84.86
1744,1,99.7
1746,1,82.84
1747,1,99.21
1754,1,82.6
1755,1,78.37
1757,1,61.95
1758,1,66.31
1763,1,76.91
1764,1,95.98
1769,1,77.53
1776,1,76.06
1777,1,69.44
1780,1,70.09
1783,1,92.61
1786,1,88.43
1787,1,62.73
1788,1,96.09
1789,1,61.07
1790,1,95.45
1791,1,63.93
1793,1,80.78
1797,1,67.9
1801,1,66.16
1802,1,61.9
1803,1,80.54
1804,1,73.23
1805,1,66.59
1812,1,69.99
1813,1,65.55
1816,1,76.36
1817,1,95.51
1819,1,63.81
1820,1,64.51
1822,1,97.16
1823,1,82.91
1825,1,67.92
1826,1,83.85
1827,1,81.84
1829,1,68.09
1830,1,91.53
1832,1,74.79
1833,1,84.82
1835,1,69.16
1836,1,67.01
1838,1,60.58
1839,1,94.58
1842,1,79.86
1844,1,92.51
1846,1,63.68
1847,1,90.59
1849,1,98.08
1852,1,72.01
1855,1,96.19
1856,1,79.99
1859,1,94.03
1861,1,63.38
1862,1,99.68
1865,1,98.52
1867,1,95.33
1870,1,88.79
1878,1,74.67
1879,1,68.9
1881,1,85.05
1882,1,81.97
1883,1,91.88
1888,1,97.39
1890,1,90.45
1891,1,92.03
1898,1,99.56
1907,1,60.77
1910,1,81.36
1912,1,66.86
1913,1,97.04
1923,1,80.78
1926,1,62.63
1927,1,92.61
1928,1,95.79
1929,1,86.51
1930,1,81.63
1931,1,72.3
1933,1,91.23
1934,1,82
1936,1,62.09
1941,1,71.28
1945,1,62.44
1946,1,90.27
1948,1,98.52
1949,1,93.05
1950,1,81.25
1952,1,88.1
1958,1,83.58
1960,1,95.4
1965,1,98.05
1971,1,95.56
1972,1,63.14
1974,1,83.23
1980,1,78.55
1983,1,86.12
1984,1,98.04
1985,1,87.56
1986,1,81.35
1988,1,61.1
1990,1,69.15
1992,1,68.71
1993,1,72.91
1994,1,66.82
1997,1,90.51
1999,1,61.2
2000,1,95.28
2002,1,74.6
2003,1,81.18
2004,1,70.94
2006,1,91.14
2007,1,75.57
2011,1,75.3
2013,1,78.27
2016,1,98.6
2026,1,60.53
2029,1,76.55
2030,1,95.41
2032,1,93.35
2034,1,91.86
2042,1,67.79
2046,1,68.83
2048,1,66.4
2062,1,83.14
2064,1,87.57
2065,1,62.66
2067,1,82.56
2070,1,70.69
2071,1,68.99
2072,1,74.68
2073,1,98.03
2074,1,90.38
2081,1,90.44
2089,1,80.61
2090,1,85.42
2091,1,97.55
2092,1,84.72
2095,1,69.42
2096,1,61.48
2098,1,71.54
2099,1,68.6
2104,1,75.89
2105,1,66.1
2106,1,72.87
2107,1,89.7
2111,1,77.79
2112,1,85.87
2115,1,68.48
2116,1,87.38
2121,1,82.37
2125,1,91.93
2126,1,96.64
2128,1,96.8
2129,1,60.32
2130,1,74.89
2131,1,80
2134,1,99.88
2142,1,61.72
2143,1,80.75
2144,1,78.73
2145,1,69.17
2147,1,85.66
2148,1,76.32
2149,1,79.07
2151,1,82.93
2158,1,93.01
2159,1,68.47
2160,1,63.81
2161,1,96.11
2164,1,80.23
2165,1,60.5
2167,1,78.05
2169,1,69.07
2170,1,94.22
2171,1,68.48
2173,1,93.04
2174,1,89.6
2175,1,65.01
2177,1,62.15
2181,1,66.15
2182,1,92.71
2183,1,66.11
2187,1,95.85
2190,1,93.76
2191,1,94.28
2196,1,94.68
2203,1,72.4
2205,1,87.96
2206,1,73.62
2208,1,70.86
2209,1,83.11
2213,1,92.49
2220,1,89.77
2223,1,68.96
2224,1,99.02
2225,1,60.78
2226,1,63.69
2227,1,63.01
2229,1,90.54
2237,1,86.99
2239,1,97.97
2240,1,96.78
2244,1,80.51
2248,1,91.4
2259,1,95.37
2260,1,76.12
2261,1,87.89
2262,1,84.83
2269,1,86.74
2280,1,68.79
2281,1,75.56
2285,1,65.15
2289,1,65.94
2292,1,66.36
2299,1,93.44
2300,1,96.32
2301,1,89.04
2303,1,71.6
2309,1,67.11
2310,1,71.93
2311,1,62.77
2313,1,93.46
2314,1,69.13
2315,1,72.3
2318,1,93.9
2324,1,62.13
2325,1,85.19
2327,1,62.79
2330,1,86.34
2339,1,98.3
2340,1,90.53
2344,1,68.45
2345,1,87.31
2348,1,68.09
2350,1,82.11
2351,1,78.34
2354,1,81.22
2356,1,60.2
2358,1,69.49
2361,1,90.69
2362,1,92.6
2364,1,87.85
2365,1,80.06
2371,1,69
2372,1,91.56
2375,1,82.66
2379,1,74.93
2383,1,91.42
2385,1,99.51
2386,1,85.29
2390,1,70.05
2391,1,73.8
2392,1,71.64
2393,1,97.07
2394,1,99.46
2397,1,72.3
2398,1,70.68
2399,1,92.27
2401,1,91.24
2402,1,81.26
2406,1,71.54
2407,1,77.55
2409,1,65.47
2410,1,76.95
2411,1,72.87
2412,1,92.04
2413,1,92.92
2415,1,67.48
2421,1,95.05
2430,1,75.87
2433,1,97.46
2435,1,95.61
2445,1,85.44
2448,1,74.4
2449,1,70.07
2450,1,61.76
2455,1,82.27
2456,1,83.57
2459,1,81.71
2461,1,89.84
2463,1,96.75
2464,1,88.33
2467,1,61.66
2470,1,85.9
2473,1,67.56
2477,1,86.85
2479,1,87.77
2481,1,69.02
2482,1,99.19
2483,1,63.51
2485,1,93.18
2490,1,70.17
2498,1,67.81
2499,1,87.48
2501,1,95.69
2506,1,74.29
2510,1,99.56
2511,1,76.92
2512,1,65.44
2514,1,82.77
2516,1,89.67
2517,1,92.62
2519,1,67.08
2525,1,72.44
2526,1,77.39
2529,1,83.47
2530,1,88.59
2533,1,72.35
2534,1,99.18
2538,1,67.89
2540,1,99.37
2542,1,85.31
2546,1,93.79
2547,1,90.83
2548,1,81.74
2552,1,79.29
2557,1,94.69
2558,1,69.33
2559,1,65.1
2561,1,60.54
2563,1,92.28
2566,1,68.97
2567,1,68.54
2568,1,81.54
2570,1,81.75
2571,1,61.6
2575,1,70.52
2578,1,90.12
2579,1,71.66
2583,1,79.9
2584,1,69.44
2586,1,80.2
2588,1,82.84
2589,1,82.21
2591,1,73.43
2594,1,78.98
2595,1,64.09
2599,1,65.02
2604,1,98
2610,1,62.67
2611,1,87.18
2612,1,92.4
2613,1,71.05
2618,1,72.84
2620,1,98.25
2623,1,88.35
2624,1,75.21
2626,1,64.34
2628,1,76.86
2629,1,91.74
2632,1,68.01
2634,1,71.87
2635,1,99.47
2643,1,83.38
2644,1,72.01
2646,1,88.08
2648,1,78.65
2649,1,65.73
2651,1,88.7
2653,1,98.71
2655,1,72.08
2659,1,70.74
2662,1,97.16
2663,1,83.55
2665,1,96.45
2672,1,95.93
2674,1,71.56
2676,1,74.69
2682,1,65.27
2683,1,79.65
2685,1,75.96
2690,1,74.27
2691,1,63.77
2695,1,92.61
2696,1,61.3
2702,1,73.58
2709,1,97.71
2710,1,94.29
2712,1,83.55
2713,1,77.47
2715,1,80.66
2717,1,92.77
2718,1,80.03
2719,1,85.64
2722,1,68.29
2723,1,62.35
2724,1,69.94
2725,1,67.81
2731,1,91.03
2732,1,89.87
2733,1,88.29
2734,1,68.72
2736,1,92.19
2742,1,93.74
2743,1,74.33
2744,1,68.59
2752,1,79.11
2753,1,89.64
2754,1,91.17
2756,1,62.7
2757,1,62.44
2760,1,94.11
2761,1,70.36
2762,1,89.98
2763,1,76.34
2765,1,83.74
2770,1,75.16
2772,1,75.84
2773,1,68.79
2776,1,65.96
2781,1,93.07
2782,1,69.96
2783,1,91.59
2785,1,76.75
2786,1,62.96
2790,1,99.77
2792,1,68.79
2793,1,75.45
2795,1,95.73
2796,1,88.75
2798,1,71.1
2800,1,96.71
2801,1,83.33
2803,1,93.7
2804,1,64.88
2805,1,89.39
2807,1,72.03
2809,1,65.27
2812,1,67.21
2814,1,84.58
2816,1,66.47
2820,1,68.4
2821,1,66.44
2823,1,90.75
2827,1,72.07
2828,1,89.4
2831,1,70.58
2833,1,67.83
2839,1,93.14
2843,1,64.44
2848,1,90.17
2852,1,72.2
2853,1,65.71
2854,1,98.74
2855,1,84.63
2860,1,64.44
2861,1,87.52
2862,1,82.9
2863,1,87.35
2865,1,72.99
2866,1,63.96
2870,1,68.29
2871,1,74.6
2873,1,81.62
2876,1,61.33
2877,1,95.49
2878,1,62.27
2880,1,89.83
2881,1,93.58
2882,1,69.55
2883,1,79.19
2884,1,78.59
2885,1,80.54
2894,1,88.24
2895,1,77.19
2896,1,72.41
2897,1,81.15
2898,1,90.19
2899,1,83.16
2900,1,68.37
2905,1,97.14
2906,1,61.16
2907,1,87.67
2911,1,95.71
2915,1,91.31
2917,1,91.01
2921,1,83.79
2923,1,93.38
2929,1,81.88
2933,1,82.9
2944,1,68.54
2945,1,80.86
2949,1,71.15
2953,1,82.74
2962,1,74.28
2964,1,83.28
2971,1,63.09
2972,1,62.55
2979,1,99.03
2983,1,75.61
2987,1,97.63
2988,1,96.28
2990,1,97.2
2991,1,90.3
2993,1,64.64
3003,1,68.29
3007,1,97.87
3009,1,80.24
3011,1,95.52
3012,1,80.13
3013,1,62.82
3014,1,72.45
3019,1,64.13
3020,1,96.19
3022,1,93.05
3026,1,93.88
3028,1,85.99
3029,1,92.82
3030,1,89.62
3031,1,67.52
3032,1,76.23
3034,1,87.63
3035,1,98.46
3036,1,82.07
3037,1,73.27
3041,1,74.71
3042,1,77.23
3043,1,94.96
3046,1,64.51
3047,1,61.65
3048,1,90.77
3049,1,69.85
3051,1,65.85
3057,1,68.11
3060,1,61.67
3063,1,86.43
3064,1,92.65
3065,1,82.56
3070,1,73.93
3072,1,85.93
3074,1,86.99
3075,1,87.43
3076,1,78.17
3077,1,98.4
3078,1,65.99
3079,1,68.2
3085,1,87.54
3086,1,92.64
3087,1,72.4
3092,1,72.54
3093,1,78.58
3096,1,63.56
3099,1,75.61
3102,1,98.55
3105,1,82.45
3107,1,74.89
3108,1,83.38
3112,1,65.1
3123,1,97.76
3124,1,67.99
3127,1,70.86
3130,1,88.18
3132,1,70.71
3137,1,95.73
3139,1,83.67
3145,1,94.02
3153,1,71.5
3155,1,73.78
3163,1,61.48
3164,1,92.53
3168,1,95.01
3170,1,61.94
3171,1,79.24
3176,1,82.16
3177,1,78.44
3179,1,61.32
3181,1,78.97
3185,1,79.77
3188,1,97.52
3194,1,79
3198,1,62.23
3200,1,97.81
3201,1,94.13
3205,1,70.5
3210,1,91.81
3212,1,95.03
3219,1,92.33
3221,1,78.83
3223,1,61.14
3225,1,84.01
3227,1,63.75
3229,1,62.28
3230,1,76.8
3231,1,98.68
3232,1,83.8
3235,1,68.49
3237,1,70.61
3239,1,72.48
3240,1,99.61
3242,1,70.38
3243,1,73.96
3244,1,71.8
3245,1,98.57
3253,1,69.94
3254,1,68.69
3255,1,75.65
3257,1,82.38
3258,1,93.24
3263,1,63.8
3266,1,94.81
3268,1,88.54
3269,1,72.97
3270,1,89.49
3273,1,64.47
3275,1,75.55
3276,1,61.62
3277,1,90.93
3278,1,72.98
3279,1,68.22
3282,1,86.08
3290,1,76.76
3291,1,88.88
3292,1,97.88
3296,1,83.96
3298,1,85.17
3301,1,95.41
3303,1,89.01
3304,1,68.62
3308,1,69.02
3311,1,72.56
3312,1,80.32
3313,1,73.01
3314,1,64.33
3315,1,65.22
3316,1,60.22
3320,1,86.89
3322,1,68.98
3326,1,87.34
3327,1,84.97
3329,1,74.06
3332,1,99.66
3334,1,82.19
3335,1,81.95
3337,1,93.26
3342,1,94.48
3346,1,69.09
3349,1,92.66
3351,1,60.57
3353,1,70.54
3354,1,95.91
3355,1,87.55
3358,1,75.68
3362,1,95.4
3363,1,71.09
3364,1,92.08
3367,1,78.05
3368,1,78.22
3369,1,83.8
3370,1,88.22
3374,1,93.41
3376,1,88.25
3377,1,84.07
3380,1,84.58
3382,1,68.39
3383,1,85.39
3385,1,62.68
3387,1,83.05
3391,1,92.9
3392,1,86.7
3406,1,78.9
3409,1,72.1
3410,1,91.6
3411,1,91.52
3415,1,60.74
3418,1,73.44
3419,1,65.64
3420,1,86.22
3428,1,67.03
3429,1,63.28
3430,1,99.13
3432,1,72.46
3436,1,63
3437,1,62.64
3439,1,75.62
3441,1,64.84
3442,1,73.68
3445,1,62.09
3447,1,71.92
3451,1,94.14
3454,1,64.66
3457,1,95.02
3461,1,85.38
3463,1,74.14
3464,1,93.8
3468,1,62.83
3470,1,99.44
3471,1,79.6
3479,1,86.69
3480,1,62.46
3482,1,62.13
3485,1,92.42
3486,1,88.35
3488,1,95.67
3489,1,95.78
3493,1,73.88
3495,1,68.74
3497,1,92.81
3498,1,84.27
3499,1,65.93
3500,1,94.22
3501,1,96.74
3502,1,90.02
3508,1,95.58
3509,1,97.19
3510,1,86.46
3511,1,67.94
3514,1,85.59
3518,1,68.94
3519,1,90.15
3520,1,92.4
3523,1,94.59
3527,1,72.92
3531,1,74.61
3532,1,75.66
3533,1,66.18
3534,1,76.44
3536,1,88.55
3537,1,72.46
3538,1,79.92
3539,1,66.21
3548,1,72.72
3549,1,94.47
3552,1,70.32
3553,1,77.89
3555,1,91.19
3557,1,68.78
3560,1,63.33
3566,1,64.94
3568,1,61.36
3570,1,85.64
3574,1,97.44
3578,1,87.57
3579,1,66.25
3580,1,70.69
3584,1,68.71
3586,1,75.06
3588,1,80.38
3590,1,91.47
3592,1,64.11
3594,1,79.14
3595,1,98.17
3598,1,62.55
3599,1,80.32
3600,1,63.12
3601,1,76.41
3602,1,83.75
3605,1,94.5
3606,1,88.71
3608,1,64.37
3610,1,93.18
3611,1,88.8
3614,1,90.54
3622,1,92.38
3633,1,97.77
3634,1,97.61
3635,1,74.72
3640,1,85.84
3642,1,67
3647,1,70.81
3649,1,87.28
3652,1,92.05
3654,1,99.38
3657,1,95.89
3659,1,70.64
3661,1,63.08
3662,1,72.81
3665,1,74.58
3670,1,89.52
3671,1,94.73
3672,1,94.19
3678,1,73.91
3685,1,97.25
3689,1,96.57
3690,1,76.08
3691,1,76.42
3692,1,67.22
3693,1,89.49
3694,1,95.35
3696,1,60.01
3697,1,84.15
3699,1,61.08
3704,1,77.04
3707,1,64.37
3709,1,85.19
3713,1,67.4
3714,1,93.93
3715,1,78.1
3718,1,73.77
3720,1,88.77
3721,1,88.07
3722,1,74.4
3726,1,95.09
3729,1,93.13
3732,1,75.22
3735,1,87
3736,1,83.89
3739,1,75.66
3740,1,76.41
3741,1,70.91
3743,1,95.49
3744,1,77.28
3746,1,74.31
3749,1,80.72
3750,1,66.36
3760,1,78.79
3762,1,95.48
3764,1,67.43
3765,1,84.32
3766,1,95.14
3768,1,69.92
3769,1,89.71
3770,1,75.31
3772,1,66.44
3774,1,88.1
3777,1,60.93
3783,1,76.37
3784,1,84.08
3788,1,77.05
3789,1,61.72
3790,1,79.22
3797,1,81.53
3801,1,68.99
3803,1,98.47
3804,1,61.76
3805,1,87.29
3807,1,65.8
3809,1,97.85
3817,1,63.73
3818,1,85.88
3821,1,60.53
3822,1,73.77
3825,1,88.07
3828,1,97.43
3830,1,73.33
3831,1,74.79
3832,1,61.02
3833,1,86.34
3834,1,91.17
3840,1,72.72
3841,1,68.08
3846,1,73.48
3853,1,97.58
3854,1,77.35
3855,1,91.33
3861,1,79.02
3864,1,75.71
3868,1,88.53
3870,1,85.64
3871,1,61.89
3875,1,98.26
3876,1,98.84
3877,1,93.6
3878,1,88.78
3881,1,66.95
3882,1,61.38
3883,1,63.6
3885,1,93.25
3886,1,66.91
3890,1,70.31
3891,1,84.32
3892,1,69.3
3894,1,74.8
3898,1,78.36
3905,1,87.33
3907,1,86.09
3912,1,95.07
3914,1,61.14
3916,1,69.76
3917,1,73.87
3918,1,75.62
3919,1,71.92
3920,1,85.84
3921,1,83.71
3923,1,88.79
3925,1,75.64
3930,1,70.85
3934,1,87.28
3943,1,64.61
3944,1,70.84
3945,1,64.4
3946,1,86.1
3948,1,94.61
3949,1,91.04
3950,1,78.25
3951,1,67.33
3952,1,75.12
3955,1,68.47
3960,1,76.21
3961,1,98.57
3962,1,86.88
3963,1,63.69
3965,1,62.59
3969,1,99.54
3971,1,64.85
3973,1,81.26
3976,1,81.05
3977,1,75.8
3981,1,97.96
3982,1,73.74
3986,1,98.62
3988,1,85.76
3989,1,99.91
3995,1,94.54
3996,1,97.85
3998,1,76.55
3999,1,79.93
4004,1,92.95
4006,1,90.65
4007,1,83.17
